sample-id	biosample_accession	biospecimen_repository_sample_id	bodysite	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	sample_type_qiita	scientific_name	sequencecenter	taxon_id	title
1927.SRS011285.SRX020667.SRR045248	SAMN00032722	700015280	Throat	HMP_SRS011285.SRX020667.SRR045248	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015280	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011287.SRX020662.SRR045413	SAMN00032724	700015283	Supragingival_plaque	HMP_SRS011287.SRX020662.SRR045413	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015283	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011287.SRX020663.SRR045193	SAMN00032724	700015283	Supragingival_plaque	HMP_SRS011287.SRX020663.SRR045193	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015283	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011287.SRX020664.SRR045439	SAMN00032724	700015283	Supragingival_plaque	HMP_SRS011287.SRX020664.SRR045439	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015283	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011287.SRX020667.SRR045267	SAMN00032724	700015283	Supragingival_plaque	HMP_SRS011287.SRX020667.SRR045267	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015283	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011289.SRX020659.SRR045058	SAMN00032726	700015286	Subgingival_plaque	HMP_SRS011289.SRX020659.SRR045058	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015286	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011289.SRX020661.SRR044835	SAMN00032726	700015286	Subgingival_plaque	HMP_SRS011289.SRX020661.SRR044835	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015286	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011290.SRX020515.SRR045368	SAMN00032727	700015289	L_Retroauricular_crease	HMP_SRS011290.SRX020515.SRR045368	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015289	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011290.SRX020537.SRR045386	SAMN00032727	700015289	L_Retroauricular_crease	HMP_SRS011290.SRX020537.SRR045386	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015289	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011290.SRX020570.SRR047531	SAMN00032727	700015289	L_Retroauricular_crease	HMP_SRS011290.SRX020570.SRR047531	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015289	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011290.SRX020571.SRR045485	SAMN00032727	700015289	L_Retroauricular_crease	HMP_SRS011290.SRX020571.SRR045485	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015289	TRUE	1927	L_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011292.SRX020537.SRR045395	SAMN00032729	700015292	R_Retroauricular_crease	HMP_SRS011292.SRX020537.SRR045395	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015292	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011292.SRX020570.SRR047532	SAMN00032729	700015292	R_Retroauricular_crease	HMP_SRS011292.SRX020570.SRR047532	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015292	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011293.SRX020515.SRR049319	SAMN00032730	700015295	L_Antecubital_fossa	HMP_SRS011293.SRX020515.SRR049319	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015295	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011293.SRX020537.SRR045379	SAMN00032730	700015295	L_Antecubital_fossa	HMP_SRS011293.SRX020537.SRR045379	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015295	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011293.SRX020570.SRR045451	SAMN00032730	700015295	L_Antecubital_fossa	HMP_SRS011293.SRX020570.SRR045451	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015295	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011294.SRX020537.SRR045398	SAMN00032731	700015298	R_Antecubital_fossa	HMP_SRS011294.SRX020537.SRR045398	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015298	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011294.SRX020570.SRR049323	SAMN00032731	700015298	R_Antecubital_fossa	HMP_SRS011294.SRX020570.SRR049323	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015298	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011296.SRX020659.SRR049237	SAMN00032733	700015301	Anterior_nares	HMP_SRS011296.SRX020659.SRR049237	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015301	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011296.SRX020661.SRR044833	SAMN00032733	700015301	Anterior_nares	HMP_SRS011296.SRX020661.SRR044833	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	158802708	9606	39	-77	HMPDAC	FALSE	700015301	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011300.SRX020659.SRR045006	SAMN00032737	700015407	Stool	HMP_SRS011300.SRX020659.SRR045006	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015407	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011300.SRX020661.SRR044778	SAMN00032737	700015407	Stool	HMP_SRS011300.SRX020661.SRR044778	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015407	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011357.SRX020659.SRR044990	SAMN00032794	700015633	Saliva	HMP_SRS011357.SRX020659.SRR044990	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015633	TRUE	1927	Saliva	saliva	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011357.SRX020661.SRR044763	SAMN00032794	700015633	Saliva	HMP_SRS011357.SRX020661.SRR044763	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015633	TRUE	1927	Saliva	saliva	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011359.SRX020537.SRR045392	SAMN00032796	700015641	Tongue_dorsum	HMP_SRS011359.SRX020537.SRR045392	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015641	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011359.SRX020570.SRR045460	SAMN00032796	700015641	Tongue_dorsum	HMP_SRS011359.SRX020570.SRR045460	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015641	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011361.SRX020515.SRR045371	SAMN00032798	700015644	Hard_palate	HMP_SRS011361.SRX020515.SRR045371	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015644	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011361.SRX020537.SRR045390	SAMN00032798	700015644	Hard_palate	HMP_SRS011361.SRX020537.SRR045390	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015644	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011361.SRX020570.SRR045458	SAMN00032798	700015644	Hard_palate	HMP_SRS011361.SRX020570.SRR045458	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015644	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011363.SRX020663.SRR045208	SAMN00032800	700015647	Buccal_mucosa	HMP_SRS011363.SRX020663.SRR045208	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015647	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011363.SRX020667.SRR045281	SAMN00032800	700015647	Buccal_mucosa	HMP_SRS011363.SRX020667.SRR045281	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015647	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011365.SRX020515.SRR045373	SAMN00032802	700015650	Attached_Keratinized_gingiva	HMP_SRS011365.SRX020515.SRR045373	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015650	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011365.SRX020537.SRR045393	SAMN00032802	700015650	Attached_Keratinized_gingiva	HMP_SRS011365.SRX020537.SRR045393	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015650	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS011365.SRX020570.SRR045461	SAMN00032802	700015650	Attached_Keratinized_gingiva	HMP_SRS011365.SRX020570.SRR045461	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	158924089	9606	39	-77	HMPDAC	FALSE	700015650	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
