7e06138e0ff4ba36850942518e2ca258,NR_113101,0.0,833,100,96.311,Prevotella denticola
9c6f07630dd043b746da3ae01465ceeb,NR_102895,0.0,903,99,99.025,Prevotella melaninogenica ATCC 25845
6c3c6444f75ffb8bc151b4ada3745a53,NR_113320,0.0,703,99,90.661,Prevotella saccharolytica JCM 17484
2d9c38a31b9fd5c4cb787c83ab9192e1,NR_165743,0.0,660,97,90.000,Prevotella koreensis
f2a90bb0cf6e9149465276c7b85118f2,NR_024815,0.0,897,99,99.025,Hoylesella shahii
88dcd69346653f4bf29f378b043d72b5,NR_024815,0.0,903,99,99.219,Hoylesella shahii
9f132e5d3805a8806125a369ace843b2,NR_024815,0.0,903,99,99.219,Hoylesella shahii
81de592681f0872fc4ffd71f475e274d,NR_024815,0.0,897,99,99.025,Hoylesella shahii
0d0838c68d6d5d6c00c3d2492b34e743,NR_024815,0.0,908,99,99.414,Hoylesella shahii
e57c1ef4d64d4203233f2148e570af6a,NR_024815,0.0,899,99,99.023,Hoylesella shahii
a046222610bb09d7137f2282211360fd,NR_024815,0.0,904,99,99.414,Hoylesella shahii
16e5ca5318273e0e5c008e6a13fcfa93,NR_024815,0.0,912,99,99.609,Hoylesella shahii
3ed34b8b5222a0581a823e475783c55b,NR_024815,0.0,912,99,99.609,Hoylesella shahii
30a77ae238f504d8727151cf93b507f2,NR_024815,0.0,797,99,94.922,Hoylesella shahii
1db83749110190c5d8da712c071905a1,NR_024815,0.0,897,99,98.830,Hoylesella shahii
92153fb27553313b57c3f71b62f1e2c0,NR_024815,0.0,907,99,99.413,Hoylesella shahii
0084d3de8d3482c8fdb1d542774ff85b,NR_113117,0.0,921,100,99.806,Prevotella oralis ATCC 33269
492e9f6a0b28591d1b9e7671df824485,NR_113116,0.0,818,97,96.400,Prevotella nigrescens
828a3029cf8311452dcab3957868d027,NR_113116,0.0,801,97,95.817,Prevotella nigrescens
dee8bf51efc3a4cb0eff2f66fd115a41,NR_024815,0.0,916,99,99.804,Hoylesella shahii
65492072509b96dcb8d3e479e93b584b,NR_024815,0.0,907,99,99.412,Hoylesella shahii
921d201baba8ad874867d5d2ee616633,NR_024815,0.0,902,99,99.216,Hoylesella shahii
cfd954307e759b39b7cb0438bda5936d,NR_024815,0.0,907,99,99.412,Hoylesella shahii
23f3f8367029bfbc642c682a611928c1,NR_113108,0.0,860,99,97.456,Hoylesella loescheii
da548f00bb861c0b29d6caed096c35d6,NR_113108,0.0,857,99,97.255,Hoylesella loescheii
60a9228d68b3076f5ab639c411a74c51,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
6158ccd8c79da01ec384f069e7c22b25,NR_113108,0.0,847,99,97.065,Hoylesella loescheii
3202ea2d2d09993f6405c9495cf3929f,NR_113108,0.0,865,99,97.652,Hoylesella loescheii
9901f6a489044b99ba9044e6098e22ff,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
11ebfd9da94d302fd4011773c0a63f14,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
ec0f7cf110fb6cc0dd1b7d40e2c8741a,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
90e13addf330e4cceffdee0470190944,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
d07d333f8bc0be3f29d00eff4acc585a,NR_113108,0.0,857,99,97.255,Hoylesella loescheii
30eb184658699178353bf9d859e4a6a0,NR_024815,0.0,902,99,99.216,Hoylesella shahii
856cd0f6c1a3b100a2d81111dc9d46f8,NR_044631,0.0,890,99,98.438,Prevotella buccae ATCC 33574
f1401ad0e266bae355f73de3733d846b,NR_113108,0.0,844,99,96.667,Hoylesella loescheii
142595c288b4427c930e68af3085c442,NR_113108,0.0,883,99,98.434,Hoylesella loescheii
153de39ca5fd958fc88519d003fb7859,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
a868f097f3e65478e8ef59ebdb7cc355,NR_113108,0.0,881,99,98.431,Hoylesella loescheii
760a6df0316f35cf6e2e9b5cb43c2245,NR_113108,0.0,889,99,98.627,Hoylesella loescheii
060acc9459119fc80f79695a03174726,NR_113108,0.0,878,99,98.239,Hoylesella loescheii
87ef93a359cb868a1ee9ed8bd17a0357,NR_113108,0.0,887,99,98.630,Hoylesella loescheii
f1832273dfb8bd01d446387e65cf1141,NR_113108,0.0,889,99,98.627,Hoylesella loescheii
b28495c98c62960ae90060d71a062991,NR_113108,0.0,892,99,98.826,Hoylesella loescheii
21584c2242dc8ff2d68d03d322c04ea8,NR_113108,0.0,888,99,98.826,Hoylesella loescheii
71a6bb544ed6c8a727b5561c99b084d0,NR_113108,0.0,902,99,99.216,Hoylesella loescheii
e84b72ab332cbb0400307cad17accfed,NR_113108,0.0,887,99,98.630,Hoylesella loescheii
9f54b062bc30c93b52abf321ee2f5e28,NR_113108,0.0,893,99,98.824,Hoylesella loescheii
cdcb5cec9bc5ee228f3a5b8bc4f3de20,NR_113108,0.0,896,99,99.022,Hoylesella loescheii
ad5fcc6d764286d3a250005d1b510f71,NR_113108,0.0,902,99,99.216,Hoylesella loescheii
1fa4cdc7407719093a443e6975cd024f,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
5e954088cbcf8a5fbe18cbb1a8681ed7,NR_113108,0.0,896,99,99.022,Hoylesella loescheii
6764f294bc2c606abdb7fe78b2639106,NR_113108,0.0,880,99,98.630,Hoylesella loescheii
2fc70b3ff8d86c4191b7f1f45830bd49,NR_113108,0.0,873,99,98.235,Hoylesella loescheii
b8ef459c94c1fd6a69e567861b3780d5,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
c15b8cd352d219a15c32ee51e83d9bc3,NR_113108,0.0,873,99,98.235,Hoylesella loescheii
8a007dd22840f17d8bf7dce8f8c84bb9,NR_113108,0.0,889,99,98.627,Hoylesella loescheii
11d1cad1cee50cef1aee7f04a5fc0cae,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
33985913d820ab5520e545c777bbefbb,NR_113116,0.0,838,97,97.194,Prevotella nigrescens
f6d1787b16972c36b9cbb38abc14d5bc,NR_113108,0.0,856,99,97.456,Hoylesella loescheii
e44b1d617659d3c9e33eca93579b37a0,NR_113108,0.0,844,98,97.255,Hoylesella loescheii
aba181d5d105693a0c0c997cedbd21f9,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
c4b0e913a9e78b03469f3792f337f065,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
f98b8ef042abd59e9b4c53044281a9b8,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
c334eeba8b500cf3f34ab7d984a87e1c,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
7ceae3aea013a95ebce8d6c2da7a29db,NR_113108,0.0,863,99,97.656,Hoylesella loescheii
8d3f60aad49e06b242da33432719392f,NR_113108,0.0,893,99,98.824,Hoylesella loescheii
0ffbd2cd8a31286f4909647b08f8d810,NR_113108,0.0,882,99,98.633,Hoylesella loescheii
33e567c274debf0f2a9addfe6a97651f,NR_113108,0.0,896,99,99.022,Hoylesella loescheii
542fedbf4bababaf4654cdb0298d29a9,NR_113108,0.0,881,99,98.431,Hoylesella loescheii
b5fcb522db0f5d2ed0cf866277fc7ed5,NR_113108,0.0,873,99,98.235,Hoylesella loescheii
3e3b3a60d64f483b3b3b3f93f6bec1d6,NR_113108,0.0,911,99,99.608,Hoylesella loescheii
d19d6f6dad9b94823a54ece5adb5d787,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
092f81ec32d67353b96dc027b8e449f3,NR_113108,0.0,907,99,99.412,Hoylesella loescheii
698e0c9c34516d15f8c1c4dac8cab8c2,NR_113108,0.0,893,99,98.824,Hoylesella loescheii
46b19f022f6c8c4c0b94379e1b026626,NR_113108,0.0,820,99,95.914,Hoylesella loescheii
1367db9dd05a8987ebd3623b558c5e6b,NR_113106,0.0,828,100,95.922,Prevotella intermedia
9e61c6860fbea03e737ecafcff9da492,NR_113108,0.0,884,99,98.431,Hoylesella loescheii
79b0f859fe7fa643b85d506f0d79f76c,NR_113108,0.0,867,99,97.843,Hoylesella loescheii
472f0cbd5feea0d7f809da4329b2d398,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
b9f5532789f78c2441e4caf0f62c0a86,NR_113108,0.0,880,99,98.235,Hoylesella loescheii
1922f6b4cbb6aafffa6a91d366a16047,NR_113108,0.0,874,99,98.043,Hoylesella loescheii
9245268ac2e2f30773f8716a4dd46538,NR_113108,0.0,867,99,97.852,Hoylesella loescheii
57eee356be7a0961de18360b86f5ec35,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
38b4439cc8b2bbb62306e3b82f49797c,NR_113108,0.0,864,99,97.843,Hoylesella loescheii
4f5be580c06a9ac0f5656c30e270074c,NR_113108,0.0,867,99,97.843,Hoylesella loescheii
e1824b03e31a483b5324f650e28baaa0,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
2436dd829413a029cf8d504ff3f515ad,NR_024815,0.0,898,99,99.020,Hoylesella shahii
7519978a8513fe61ab9b209fad43ef39,NR_024815,0.0,898,99,99.020,Hoylesella shahii
a0c863135478ff8125f4ee209db976fb,NR_024815,0.0,862,99,97.451,Hoylesella shahii
d1dd9881f5e9f226f866a50b1e5729ef,NR_113108,0.0,863,99,97.647,Hoylesella loescheii
925f9283f358ad21b6fa74bc382b2ab9,NR_024815,0.0,886,99,98.828,Hoylesella shahii
5f5a0ac05eae0339c7fb981cf63edebf,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
5536c6e0035e03a18b17926ecafc3ff3,NR_113108,0.0,866,99,97.647,Hoylesella loescheii
17e47934b8bd1e5d9d5d6d8120022a1e,NR_113108,0.0,893,99,98.824,Hoylesella loescheii
2cf2204848ee5ed688367695b00d56a1,NR_113108,0.0,889,99,98.627,Hoylesella loescheii
1603e3da48b47845d099bc8355cdb7e0,NR_113108,0.0,872,99,98.039,Hoylesella loescheii
2327c36434dcae78331cd62d5694a3f3,NR_113108,0.0,887,99,98.630,Hoylesella loescheii
8aa6dbfd9983001615a64975cdeac258,NR_113108,0.0,893,99,98.824,Hoylesella loescheii
1403493c1542fdc4dc6836ec01e0dbdc,NR_113108,0.0,898,99,99.020,Hoylesella loescheii
3dc6b088bf473a6be5f9d9c8e52f1812,NR_113108,0.0,884,99,98.630,Hoylesella loescheii
8ae78ccbedbcf2f3e750f44c7fb01c1a,NR_113108,0.0,876,99,98.242,Hoylesella loescheii
2f949b799fb528a45cbfa84ec41d7190,NR_113108,0.0,872,99,98.039,Hoylesella loescheii
4d725708a8a076511c8b5a1d00a8cc48,NR_113108,0.0,880,99,98.235,Hoylesella loescheii
3c839f29ec0ca674ced94cd0c4caeaf4,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
b6df52d2342780bfd6af8cfc4a1a9a2c,NR_113108,0.0,867,99,97.843,Hoylesella loescheii
675198aa6fd46db7bedba2b362ce1ed3,NR_113108,0.0,884,99,98.431,Hoylesella loescheii
721e282d7c64eb2edf894cce1d245cae,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
6c37489606aea0181a94c6e912a08233,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
5ffca970a39767d941b89584efae4532,NR_113108,0.0,837,98,97.065,Hoylesella loescheii
3731c3f987bbc7860db86246dab82897,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
c3e86ab650af3e83bacef44f756f521e,NR_113108,0.0,865,99,97.652,Hoylesella loescheii
b3bb627a0cc8e2d2386f30d28d0832ad,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
bde603a63de5f91d669049c36697b4e0,NR_113108,0.0,865,99,97.652,Hoylesella loescheii
6c31f9eef03029225482014927ef97c7,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
52c7f0dba6842a5edfc0a5c92075bc3b,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
dd114c8519a19a65f64abd4bff52c208,NR_113108,0.0,863,99,97.647,Hoylesella loescheii
40d8e123bc84e916c4715c55d6d35930,NR_024815,0.0,895,99,99.219,Hoylesella shahii
88351f7ff785a42d48f2706662973fc6,NR_024815,0.0,914,99,99.804,Hoylesella shahii
024288b091c60cc5f0b7edf387e06bcd,NR_024815,0.0,897,99,99.217,Hoylesella shahii
d317cc6fac89c54e1578a503fe8b8965,NR_024815,0.0,900,99,99.412,Hoylesella shahii
2e15e7c32c8d7f7f1979d859a4dcf95c,NR_024815,0.0,897,99,99.217,Hoylesella shahii
83d739d66f3da12393e3300c9e4bf4a7,NR_024815,0.0,635,99,87.671,Hoylesella shahii
4e7544ca2c651037dc1d2ca28445cde7,NR_024815,0.0,908,99,99.608,Hoylesella shahii
142838003fd2d0df9605311abe8acb6b,NR_024815,0.0,911,99,99.608,Hoylesella shahii
a2f690b3bea11d51cf93409af25c3a8b,NR_024815,0.0,911,99,99.608,Hoylesella shahii
a0aff1328ce93bc6f35632a7a6f77111,NR_024815,0.0,911,99,99.608,Hoylesella shahii
cd7a267fef10ec463b26cd1156d38407,NR_024815,0.0,903,99,99.412,Hoylesella shahii
4954f68cd93a8d8dd519f3b587d2b4b2,NR_024815,0.0,910,99,99.609,Hoylesella shahii
e35d9979cba670af53172f4ab1d399ab,NR_024815,0.0,910,99,99.609,Hoylesella shahii
d4d6e2772d959aafc6942c838786da83,NR_024815,0.0,907,99,99.412,Hoylesella shahii
ea326a740df639291763046ba1240fd8,NR_024815,0.0,907,99,99.412,Hoylesella shahii
b7cff5bc36d486cfa7d4d9a71731252f,NR_024815,0.0,899,99,99.216,Hoylesella shahii
f9b4b9f70d6fbbcf30a11b5e12453fd9,NR_024815,0.0,905,99,99.413,Hoylesella shahii
4196fbfeac579a8dcee2aa8fec10580b,NR_024815,0.0,911,99,99.608,Hoylesella shahii
72dca4f9fd15cc2f2a7e69161f55e608,NR_024815,0.0,910,99,99.609,Hoylesella shahii
045716ac6bf39a5b3b45d03fbef9c13b,NR_024815,0.0,916,99,99.804,Hoylesella shahii
2624ec6077035c0a492e3559590dbda2,NR_024815,0.0,916,99,99.804,Hoylesella shahii
2fe5788953db5c979f322c10374c8255,NR_024815,0.0,916,99,99.804,Hoylesella shahii
00fa178aa0b6d82fbac18381d7bf76ae,NR_024815,0.0,908,99,99.608,Hoylesella shahii
5a7d3664515b8e46f03186ed8f155421,NR_024815,0.0,908,99,99.608,Hoylesella shahii
4b7bda1d4b21431d2790e9cd3a4fe612,NR_024815,0.0,908,99,99.608,Hoylesella shahii
00cae002267c872a53754f2dcbf61fb1,NR_024815,0.0,896,99,99.022,Hoylesella shahii
dfbc2be88f3b33f23cfb3699d71e632b,NR_024815,0.0,902,99,99.216,Hoylesella shahii
f42e72712702352e2fa3d572dc4eb942,NR_024815,0.0,893,99,98.824,Hoylesella shahii
8b5b0010940cdc5b36f41cff6670fb28,NR_024815,0.0,892,99,98.826,Hoylesella shahii
bdb9c0126f498a084615f780f056c748,NR_024815,0.0,905,99,99.413,Hoylesella shahii
645ebf5b4191fcbfb355bf3a56c0edab,NR_024815,0.0,911,99,99.608,Hoylesella shahii
d0272ea56ee90e997c114c58f7aabb5e,NR_024815,0.0,911,99,99.608,Hoylesella shahii
db2f05cd012527e27f5ebd76b3a30104,NR_024815,0.0,911,99,99.608,Hoylesella shahii
e08e9d0a40338b177b1d6b4d1e3c1b2a,NR_024815,0.0,894,99,99.020,Hoylesella shahii
7bfc88a4e3ea83654271596adf161905,NR_024815,0.0,899,99,99.216,Hoylesella shahii
831886849a5f720bb4562ee5291fc13a,NR_024815,0.0,899,99,99.216,Hoylesella shahii
72bf34cf5edd3ab32dd4a12a130a43f9,NR_024815,0.0,910,99,99.609,Hoylesella shahii
81c80e125e115d2baa7210db5392eba7,NR_024815,0.0,907,99,99.412,Hoylesella shahii
80acd5eaad3f7911758aed1b6f07b726,NR_024815,0.0,916,99,99.804,Hoylesella shahii
dd497073c876b204580d1c31d21f1fa0,NR_024815,0.0,908,99,99.608,Hoylesella shahii
32c46a757272c9c9dd5b90b0c8f4e56c,NR_024815,0.0,892,98,99.216,Hoylesella shahii
7bdcac58235610c0bf9f38f119052c12,NR_024815,0.0,908,99,99.608,Hoylesella shahii
b49359a608fe4c2d42512794e630b9b2,NR_024815,0.0,911,99,99.608,Hoylesella shahii
c3823d9fd99e56c4ae42f81fc47864e1,NR_024815,0.0,907,99,99.412,Hoylesella shahii
017faf9ae248d9f1aa2734bcd660158b,NR_024815,0.0,905,99,99.413,Hoylesella shahii
c17006c5c1915bc81399d71a306d3266,NR_024815,0.0,911,99,99.608,Hoylesella shahii
10753a4001693a2d119dd2bfb412f5ee,NR_024815,0.0,911,99,99.608,Hoylesella shahii
37fbe6b58bdcf7af06ddf6628d114adf,NR_024815,0.0,890,99,98.824,Hoylesella shahii
c7a1cc4854fb072a4c2634073aa23263,NR_024815,0.0,916,99,99.804,Hoylesella shahii
e1d88ef768d95dc3e4ee022235f566a6,NR_024815,0.0,921,99,100.000,Hoylesella shahii
ac81a07ee9632411a70b692f9662b843,NR_024815,0.0,921,99,100.000,Hoylesella shahii
c7683baa696f7219b42bd72061c030e3,NR_024815,0.0,912,99,99.804,Hoylesella shahii
4888c072b66ca81ca42749a1d2050382,NR_024815,0.0,914,99,99.804,Hoylesella shahii
cfc5755bffb1fea4e60200b7890d2498,NR_024815,0.0,912,99,99.804,Hoylesella shahii
eadcbc4788606f6a9e2ab4558651340e,NR_024815,0.0,817,99,95.728,Hoylesella shahii
2f33fb87cd3cd90cfb33407238b5b86f,NR_024815,0.0,902,99,99.216,Hoylesella shahii
0475e0404fc56e7648386edbec626eb3,NR_024815,0.0,916,99,99.804,Hoylesella shahii
7dd079744d1d0fda21ea2c0270f1a1a3,NR_024815,0.0,888,99,98.826,Hoylesella shahii
1f35b7bafd722d7f242f7f4d9f4a2b37,NR_024815,0.0,907,99,99.412,Hoylesella shahii
890a0cefa5a21bcba7d2d4931e50b818,NR_024815,0.0,911,99,99.608,Hoylesella shahii
b48fbf33e736a469cc635467055cea5b,NR_024815,0.0,916,99,99.804,Hoylesella shahii
3eb7ed33bd203fef9661189f642e8668,NR_024815,0.0,908,99,99.608,Hoylesella shahii
1657fda006922ba267993684e9c20790,NR_024815,0.0,795,96,94.706,Hoylesella shahii
f81f06dafbd8eaa386c290a0a3c9017b,NR_024815,0.0,912,99,99.804,Hoylesella shahii
7cca6ce2f059d414ba55c0c461c044e7,NR_024815,0.0,916,99,99.804,Hoylesella shahii
1d4648932d4a00dbd1baedbf2466daf7,NR_024815,0.0,911,99,99.608,Hoylesella shahii
8859dc8f6dc0acf88f89d7e00dbeff6b,NR_024815,0.0,910,99,99.609,Hoylesella shahii
b87ed81e0e3be71f4f33cb39a0703925,NR_024815,0.0,916,99,99.804,Hoylesella shahii
30f82a032c82867e88d65f6366b84adf,NR_113108,0.0,907,99,99.412,Hoylesella loescheii
2a9947eb101bb75ed634e0e3832ad537,NR_113108,0.0,853,99,97.059,Hoylesella loescheii
836e99194ac263a0c0efb76ec1ccb613,NR_113108,0.0,859,99,97.647,Hoylesella loescheii
caf5d1389891dc027faa2c91996aaba3,NR_113108,0.0,851,98,97.451,Hoylesella loescheii
3a26b02015df18e05d1ad9e0da4d9264,NR_113108,0.0,867,99,97.843,Hoylesella loescheii
937f7e865c91e93006faab7ce0f188d4,NR_113108,0.0,875,99,98.039,Hoylesella loescheii
1c6d4aef9e12d0236a8219e3b9119db0,NR_113108,0.0,876,99,98.235,Hoylesella loescheii
9fd73cd8f7260f3244b1598453f4010e,NR_113108,0.0,870,99,98.043,Hoylesella loescheii
46d6152da4aeda758696389ad5dad25f,NR_102481,4.78e-158,556,97,84.872,Prevotella dentalis DSM 3688
6574948a8a1c73ea5520595c1dbf0c70,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
413fc55d0a1c7836329723ca2e2d8e38,NR_113108,0.0,859,99,97.647,Hoylesella loescheii
46800059f0b8f6584818705af3c3e331,NR_113108,0.0,869,99,97.847,Hoylesella loescheii
cfca16f8f104f2d6d631f6911ead9e94,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
24af21aeb2f9ac2e2fdc53dcc4bb87ec,NR_113108,0.0,856,99,97.260,Hoylesella loescheii
0219095dc01aafc878dff9303141bd6f,NR_024815,0.0,901,99,99.217,Hoylesella shahii
01cd107ac6dcb1b2146b67cc7c8d9f50,NR_113077,0.0,753,97,93.613,Paraprevotella clara
5b466104d3bfec86717dfab69f60d983,NR_044631,0.0,892,99,98.434,Prevotella buccae ATCC 33574
b7d9eefe3f46ac382f156896d3bc46db,NR_044631,0.0,892,99,98.434,Prevotella buccae ATCC 33574
784081b5d39fd6bc11658ea411080a50,NR_044631,0.0,892,99,98.434,Prevotella buccae ATCC 33574
a4991fda7ed9f7edecb7ea49f29a3c42,NR_024815,0.0,895,99,99.219,Hoylesella shahii
08d92a001eb969f8e42098a99e474394,NR_024815,0.0,910,99,99.609,Hoylesella shahii
01b2ad3ff5fa9b39bf900ba77840729a,NR_113108,0.0,905,99,99.413,Hoylesella loescheii
7bed1ea41bdd2a379b5f47480ace4747,NR_113108,0.0,872,99,98.047,Hoylesella loescheii
7763884a46a1ac06818446b0dfad3487,NR_113108,0.0,867,99,97.852,Hoylesella loescheii
57fd4b2937bd5c23daf5f285f9bd0db7,NR_113108,0.0,901,99,99.217,Hoylesella loescheii
198d9af5e2a75ed9824a72f8ac1a9074,NR_113117,0.0,899,99,98.835,Prevotella oralis ATCC 33269
19d0fa58be0b0b6e526d312f4c4ba521,NR_113117,0.0,907,100,99.029,Prevotella oralis ATCC 33269
2dc604ca2093a2dd29a56b7f4ad34b01,NR_113117,0.0,903,99,99.029,Prevotella oralis ATCC 33269
49c9fe0b71cba5c494cf6aac1457f80b,NR_113117,0.0,899,100,98.835,Prevotella oralis ATCC 33269
36df79ae45c75f467f5f3ec9a7b66b98,NR_113117,0.0,921,100,99.806,Prevotella oralis ATCC 33269
6d862ea37139cd324a1a1dc9ba720eb3,NR_113117,0.0,903,100,99.029,Prevotella oralis ATCC 33269
324773bf559ee11e7e115c6306bcf2ac,NR_113117,0.0,930,100,100.000,Prevotella oralis ATCC 33269
6db77d8da05a740cc4d2a0f2d6f824e5,NR_113117,0.0,911,100,99.223,Prevotella oralis ATCC 33269
b7ef0507e28adeaa61338312bd40684c,NR_113101,0.0,897,99,98.828,Prevotella denticola
bf0ef09626f3d865d4c7ae6900ebb5d3,NR_113101,0.0,900,99,99.022,Prevotella denticola
4847c51f98da8dc6f03025932de036c3,NR_113101,0.0,906,99,99.219,Prevotella denticola
5ec3a6f942a864847e8f3b2b8884fce9,NR_113101,0.0,906,99,99.219,Prevotella denticola
c9d19df7d838cd3ad38edaf4bc4dcc9a,NR_102936,0.0,693,85,95.455,Lancefieldella parvula DSM 20469
d257cf06763146e3af65cf14e15ed5bb,NR_144750,0.0,664,99,89.062,Prevotellamassilia timonensis
c19c78cd5c69f5f0883e4e28fe2aa4c3,NR_113101,0.0,880,99,98.249,Prevotella denticola
399b7b09b67f137590f26b457ce5490a,NR_113101,0.0,896,99,99.025,Prevotella denticola
4147db606f4bb291d02b3b59fe68101d,NR_113101,0.0,900,99,99.025,Prevotella denticola
001d60a04adf31a8ccdd8e30017435c0,NR_113101,0.0,903,99,99.409,Prevotella denticola
74162ec2f6a32e246fc1b611a5885d4e,NR_113101,0.0,896,100,98.835,Prevotella denticola
61dd1fa8de1cb045d34ce5d4e6b6df03,NR_113101,0.0,889,99,98.633,Prevotella denticola
ad865082b05d63e26d9072705f69fa9c,NR_113101,0.0,915,99,99.609,Prevotella denticola
03727328301c021d55a576b3de742a99,NR_113101,0.0,906,99,99.219,Prevotella denticola
047b4a96b66c442da63aff1dedbbbde0,NR_113101,0.0,911,99,99.414,Prevotella denticola
b051c4540129ea2c6f0f9e4da002f254,NR_113101,0.0,904,99,99.220,Prevotella denticola
3a96dc3265ac0301de6af72caf8309a8,NR_113101,0.0,904,99,99.220,Prevotella denticola
dc8307eef37176f64b1ad49c0d778734,NR_113101,0.0,904,99,99.220,Prevotella denticola
0333e3743d830273035810d0b2a5b76e,NR_113101,0.0,911,99,99.414,Prevotella denticola
33c41958faf1767472e88b1e36e55676,NR_113101,0.0,906,99,99.219,Prevotella denticola
c9edb37cf1f60ce67cbc1793bb5dae98,NR_113101,0.0,911,99,99.414,Prevotella denticola
52e1688be1e6efc79b29e7fc17d3874c,NR_113101,0.0,915,99,99.609,Prevotella denticola
f5e1f4dc3c197d54b99021c83bec3e37,NR_113101,0.0,920,99,99.805,Prevotella denticola
3a56655d81f32435e2721e7486470baf,NR_113101,0.0,911,99,99.609,Prevotella denticola
b8b42ab54472c202488600d501acac71,NR_113101,0.0,924,99,100.000,Prevotella denticola
bd64702d9cb608550e65ec7f7e71c3d0,NR_113101,0.0,910,99,99.610,Prevotella denticola
5d2c21493067a80389a5debacdded96e,NR_044628,0.0,807,99,94.922,Prevotella oris
2ad42ff350861824c04a474e51adb191,NR_113116,0.0,811,97,96.192,Prevotella nigrescens
55551957a56a175477d3b958b9364746,NR_113101,0.0,893,99,98.833,Prevotella denticola
da2c7900c660da5a3c0b14502bab3c60,NR_113101,0.0,871,99,97.852,Prevotella denticola
d3698a4696007e419a2ac9850caad9b4,NR_041056,0.0,903,100,99.029,Prevotella multiformis DSM 16608
56f79b6efc1b4598d1e80854e06d881f,NR_113101,0.0,911,99,99.414,Prevotella denticola
65c300748dc6d56c8aeb8e4ac3a6ba4b,NR_113108,0.0,848,99,96.863,Hoylesella loescheii
9b688839f119468e3dc9db0658542e71,NR_113108,0.0,845,99,96.863,Hoylesella loescheii
28114409aa0a2d6204af53caaf9113ad,NR_151886,0.0,907,99,99.414,Hallella colorans
b1389844d7af77fb49f59704dc1d5933,NR_151886,0.0,915,99,99.609,Hallella colorans
31fd8df301d34b9f84e19aef097ad224,NR_151886,0.0,915,99,99.609,Hallella colorans
f3aee80a66427e9f4c6e6a46257e0e5c,NR_151886,0.0,909,99,99.415,Hallella colorans
a51d4ec1c99400b554d1e81bd0d09ebd,NR_151886,0.0,924,99,100.000,Hallella colorans
a5f3b2b4a9d385a5c9df6c42412d88d1,NR_151886,0.0,916,99,99.805,Hallella colorans
b911828848fc8c60ea7955cb5e66ec01,NR_151886,0.0,908,99,99.609,Hallella colorans
573199576c2f0078ad0a45721c3358d8,NR_151886,0.0,916,99,99.805,Hallella colorans
c6076a1f00d761885107f1c78b5f0cfd,NR_151886,0.0,905,99,99.415,Hallella colorans
17638557d918c452267ee551e5f1cc87,NR_151886,0.0,911,99,99.609,Hallella colorans
c149ca8b7a4ff6697362f71a4e38237f,NR_113108,0.0,785,99,94.574,Hoylesella loescheii
e48f165153852b0b7e04a5d3521ab2d9,NR_024815,0.0,906,99,99.609,Hoylesella shahii
f539b4d5c0e552e5b0ec0223156196c8,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
b97fb05dc27cfc1127c2a1af2cd3b40f,NR_113108,0.0,867,99,97.843,Hoylesella loescheii
54c1d9bfa9c9e16d5a04c69aa45eed86,NR_113108,0.0,866,99,97.647,Hoylesella loescheii
fb44bed8c8e2369e3d77796facff69a7,NR_113108,0.0,855,99,97.451,Hoylesella loescheii
d89d83b69055e9e3da8aefd8bd6008f3,NR_113108,0.0,871,99,97.843,Hoylesella loescheii
6078d16b1b5c5c2ca24ad0f9bf14b183,NR_113108,0.0,855,99,97.451,Hoylesella loescheii
543a0fe30cdffb638f1a3d805794d768,NR_113108,0.0,859,99,97.647,Hoylesella loescheii
4b9080c4023d05f68abe840d773f755d,NR_113108,0.0,855,99,97.451,Hoylesella loescheii
d1d8b9228b09c78d82d844843ad9b00f,NR_113108,0.0,884,99,98.431,Hoylesella loescheii
